GEO_ID,NAME,S2501_C01_001E,S2501_C01_002EA,S2501_C01_003M,S2501_C01_004MA,S2501_C01_005EA
Geography,Zip code,Total estimate of occupied housing unit,One person,Two people,Three people,Four People
8600000US02054,ZCTA5 02054,3100,723,1057,546,774
8600000US02056,ZCTA5 02056,3183,412,1101,590,1080
8600000US02061,ZCTA5 02061,3632,538,1241,754,1099
8600000US02062,ZCTA5 02062,11757,3598,3714,1978,2467
8600000US02066,ZCTA5 02066,6650,1545,2202,1286,1617
8600000US02067,ZCTA5 02067,6220,873,2319,1081,1947
8600000US02071,ZCTA5 02071,300,14,90,76,120
8600000US02072,ZCTA5 02072,10724,2651,3500,2092,2481
8600000US02081,ZCTA5 02081,7027,1682,2133,1047,2165
8600000US02090,ZCTA5 02090,5528,1213,1584,950,1781
8600000US02093,ZCTA5 02093,4076,1010,1196,701,1169
8600000US02108,ZCTA5 02108,1888,944,568,177,199
8600000US02109,ZCTA5 02109,1943,913,701,232,97
8600000US02110,ZCTA5 02110,1347,713,503,54,77
8600000US02111,ZCTA5 02111,3202,1483,1203,203,313
8600000US02113,ZCTA5 02113,4370,2254,1654,321,141
8600000US02114,ZCTA5 02114,7196,3994,2292,636,274
8600000US02115,ZCTA5 02115,9258,4865,2860,1040,493
8600000US02116,ZCTA5 02116,11987,6062,4695,635,595
8600000US02118,ZCTA5 02118,12514,5533,4363,1530,1088
8600000US02119,ZCTA5 02119,11261,4357,3038,1618,2248
8600000US02120,ZCTA5 02120,4991,1464,1238,1307,982
8600000US02121,ZCTA5 02121,10471,3369,2679,2107,2316
8600000US02122,ZCTA5 02122,8384,2445,1909,1769,2261
8600000US02124,ZCTA5 02124,19130,5251,4989,3573,5317
8600000US02125,ZCTA5 02125,12586,3737,3302,2469,3078
8600000US02126,ZCTA5 02126,10027,2528,2846,2323,2330
8600000US02127,ZCTA5 02127,17056,6035,6947,2361,1713
8600000US02128,ZCTA5 02128,16286,4661,4303,2706,4616
8600000US02129,ZCTA5 02129,8931,3697,2843,1233,1158
8600000US02130,ZCTA5 02130,16336,5457,5764,2986,2129
8600000US02131,ZCTA5 02131,12480,3932,3649,2143,2756
8600000US02132,ZCTA5 02132,11333,3404,3937,1592,2400
8600000US02134,ZCTA5 02134,7855,3036,2571,1289,959
8600000US02135,ZCTA5 02135,19063,7301,6887,2684,2191
8600000US02136,ZCTA5 02136,11762,2725,3866,2188,2983
8600000US02138,ZCTA5 02138,13542,5592,4706,1862,1382
8600000US02139,ZCTA5 02139,14094,5030,4990,2144,1930
8600000US02140,ZCTA5 02140,8891,3099,3298,1267,1227
8600000US02141,ZCTA5 02141,6437,2528,2218,1021,670
8600000US02142,ZCTA5 02142,1326,573,519,174,60
8600000US02143,ZCTA5 02143,11238,3505,4357,1862,1514
8600000US02144,ZCTA5 02144,10792,3328,4408,1805,1251
8600000US02145,ZCTA5 02145,10409,3169,3199,1883,2158
8600000US02148,ZCTA5 02148,23081,6217,7216,4892,4756
8600000US02149,ZCTA5 02149,15521,3786,4257,2799,4679
8600000US02150,ZCTA5 02150,12714,3588,2933,1964,4229
8600000US02151,ZCTA5 02151,19986,5840,5777,3793,4576
8600000US02152,ZCTA5 02152,7747,2570,2702,1105,1370
8600000US02155,ZCTA5 02155,22474,6449,8068,3876,4081
8600000US02163,ZCTA5 02163,528,218,202,84,24
8600000US02169,ZCTA5 02169,24770,8933,7885,3735,4217
8600000US02170,ZCTA5 02170,7766,2821,2012,1300,1633
8600000US02171,ZCTA5 02171,7631,2930,2238,1094,1369
8600000US02176,ZCTA5 02176,11481,3539,3588,1774,2580
8600000US02180,ZCTA5 02180,9062,2696,3000,1565,1801
8600000US02184,ZCTA5 02184,14017,4103,4056,2141,3717
8600000US02186,ZCTA5 02186,8970,1715,2654,1639,2962
8600000US02188,ZCTA5 02188,6296,1898,2212,961,1225
8600000US02189,ZCTA5 02189,6179,1832,2004,1122,1221
8600000US02190,ZCTA5 02190,7038,2178,2179,1215,1466
8600000US02191,ZCTA5 02191,3501,1125,1364,362,650
8600000US02199,ZCTA5 02199,743,404,256,68,15
8600000US02203,ZCTA5 02203,27,27,0,0,0
8600000US02210,ZCTA5 02210,1543,877,544,108,14
8600000US02215,ZCTA5 02215,7463,4260,2492,531,180
8600000US02301,ZCTA5 02301,21042,6328,5284,3399,6031
8600000US02302,ZCTA5 02302,11158,2454,3052,2318,3334
8600000US02322,ZCTA5 02322,1574,385,353,380,456
8600000US02324,ZCTA5 02324,7897,1601,2422,1602,2272
8600000US02330,ZCTA5 02330,4460,1154,1579,692,1035
8600000US02332,ZCTA5 02332,5427,1008,1875,843,1701
8600000US02333,ZCTA5 02333,4854,1033,1347,884,1590
8600000US02338,ZCTA5 02338,2850,634,986,482,748
8600000US02339,ZCTA5 02339,4980,1031,1553,834,1562
8600000US02341,ZCTA5 02341,3720,711,1258,761,990
8600000US02343,ZCTA5 02343,4257,1301,1199,779,978
8600000US02346,ZCTA5 02346,9078,2109,3339,1500,2130
8600000US02347,ZCTA5 02347,3956,812,1333,670,1141
8600000US02351,ZCTA5 02351,6236,1432,2388,1007,1409
8600000US02356,ZCTA5 02356,4395,852,1433,808,1302
8600000US02357,ZCTA5 02357,24,0,13,0,11
8600000US02359,ZCTA5 02359,6464,1352,1941,1331,1840
8600000US02360,ZCTA5 02360,22468,5151,8897,3952,4468
8600000US02364,ZCTA5 02364,4758,956,1528,1042,1232
8600000US02366,ZCTA5 02366,0,0,0,0,0
8600000US02367,ZCTA5 02367,1005,160,344,213,288
8600000US02368,ZCTA5 02368,12226,2869,4046,1770,3541
8600000US02370,ZCTA5 02370,6853,1961,2212,1074,1606
8600000US02375,ZCTA5 02375,3656,721,1333,623,979
8600000US02379,ZCTA5 02379,2469,540,799,396,734
8600000US02382,ZCTA5 02382,5380,1300,1724,911,1445
8600000US02420,ZCTA5 02420,5058,887,1622,926,1623
8600000US02421,ZCTA5 02421,6697,1395,1991,1197,2114
8600000US02445,ZCTA5 02445,8473,2353,2970,1549,1601
8600000US02446,ZCTA5 02446,13301,4552,4741,1831,2177
8600000US02451,ZCTA5 02451,7346,2059,2718,1122,1447
8600000US02452,ZCTA5 02452,5112,1727,1941,705,739
8600000US02453,ZCTA5 02453,11244,4173,3611,1747,1713
8600000US02457,ZCTA5 02457,0,0,0,0,0
8600000US02458,ZCTA5 02458,4942,1242,1782,815,1103
8600000US02459,ZCTA5 02459,6680,1264,2582,1146,1688
8600000US02460,ZCTA5 02460,3722,897,1186,664,975
8600000US02461,ZCTA5 02461,2683,441,984,564,694
8600000US02462,ZCTA5 02462,612,254,146,66,146
8600000US02464,ZCTA5 02464,1247,344,438,238,227
8600000US02465,ZCTA5 02465,4296,922,1314,692,1368
8600000US02466,ZCTA5 02466,2820,740,884,529,667
8600000US02467,ZCTA5 02467,6181,1894,2066,871,1350
8600000US02468,ZCTA5 02468,1924,188,828,265,643
8600000US02472,ZCTA5 02472,15233,5152,5304,2503,2274
8600000US02474,ZCTA5 02474,11400,3200,3822,2031,2347
8600000US02476,ZCTA5 02476,7232,2478,2261,1043,1450
8600000US02478,ZCTA5 02478,9708,2275,3140,1721,2572
8600000US02481,ZCTA5 02481,4736,773,1385,692,1886
8600000US02482,ZCTA5 02482,3922,970,1361,469,1122
8600000US02492,ZCTA5 02492,7063,1409,2331,1125,2198
8600000US02493,ZCTA5 02493,3764,707,1263,519,1275
8600000US02494,ZCTA5 02494,3589,772,1126,565,1126
8600000US02532,ZCTA5 02532,5685,1900,2000,976,809
8600000US02534,ZCTA5 02534,277,26,135,83,33
8600000US02535,ZCTA5 02535,468,135,197,67,69
8600000US02536,ZCTA5 02536,8094,2595,2989,1060,1450
8600000US02537,ZCTA5 02537,2430,392,1124,258,656
8600000US02538,ZCTA5 02538,1440,365,452,500,123
8600000US02539,ZCTA5 02539,1597,587,535,267,208
8600000US02540,ZCTA5 02540,3974,1673,1494,380,427
8600000US02542,ZCTA5 02542,278,28,82,69,99
8600000US02543,ZCTA5 02543,432,143,191,29,69
8600000US02553,ZCTA5 02553,35,35,0,0,0
8600000US02554,ZCTA5 02554,3651,1085,1319,530,717
8600000US02556,ZCTA5 02556,1383,418,736,158,71
8600000US02557,ZCTA5 02557,1684,614,652,159,259
8600000US02558,ZCTA5 02558,464,297,100,0,67
8600000US02559,ZCTA5 02559,1818,670,632,244,272
8600000US02561,ZCTA5 02561,170,100,23,11,36
8600000US02562,ZCTA5 02562,1244,318,547,169,210
8600000US02563,ZCTA5 02563,3854,963,1516,668,707
8600000US02564,ZCTA5 02564,100,27,34,23,16
8600000US02568,ZCTA5 02568,1442,452,646,141,203
8600000US02571,ZCTA5 02571,4578,1463,1570,744,801
8600000US02575,ZCTA5 02575,930,173,549,168,40
8600000US02576,ZCTA5 02576,1899,612,648,170,469
8600000US02584,ZCTA5 02584,10,10,0,0,0
8600000US02601,ZCTA5 02601,6319,2475,1838,936,1070
8600000US02630,ZCTA5 02630,839,170,324,122,223
8600000US02631,ZCTA5 02631,4267,1219,2051,415,582
8600000US02632,ZCTA5 02632,4336,1227,1889,533,687
8600000US02633,ZCTA5 02633,1921,628,854,241,198
8600000US02635,ZCTA5 02635,1556,539,643,135,239
8600000US02637,ZCTA5 02637,56,16,11,13,16
8600000US02638,ZCTA5 02638,1514,418,854,134,108
8600000US02639,ZCTA5 02639,1553,709,523,162,159
8600000US02641,ZCTA5 02641,101,33,60,0,8
8600000US02642,ZCTA5 02642,2446,818,1119,313,196
8600000US02643,ZCTA5 02643,0,0,0,0,0
8600000US02644,ZCTA5 02644,1512,203,585,320,404
8600000US02645,ZCTA5 02645,4260,1326,1817,483,634
8600000US02646,ZCTA5 02646,887,365,375,39,108
8600000US02647,ZCTA5 02647,74,33,38,0,3
8600000US02648,ZCTA5 02648,2696,672,1206,260,558
8600000US02649,ZCTA5 02649,6279,1930,2607,880,862
8600000US02650,ZCTA5 02650,375,113,196,30,36
8600000US02651,ZCTA5 02651,0,0,0,0,0
8600000US02652,ZCTA5 02652,439,164,158,25,92
8600000US02653,ZCTA5 02653,2895,1087,1277,250,281
8600000US02655,ZCTA5 02655,1468,401,713,231,123
8600000US02657,ZCTA5 02657,1772,931,642,156,43
8600000US02659,ZCTA5 02659,481,183,203,27,68
8600000US02660,ZCTA5 02660,3202,1187,1330,301,384
8600000US02663,ZCTA5 02663,47,0,47,0,0
8600000US02664,ZCTA5 02664,4176,1436,1682,448,610
8600000US02666,ZCTA5 02666,357,131,213,0,13
8600000US02667,ZCTA5 02667,1456,568,614,119,155
8600000US02668,ZCTA5 02668,1209,299,586,195,129
8600000US02669,ZCTA5 02669,48,10,7,0,31
8600000US02670,ZCTA5 02670,661,316,264,30,51
8600000US02671,ZCTA5 02671,456,186,197,43,30
8600000US02672,ZCTA5 02672,135,8,67,21,39
8600000US02673,ZCTA5 02673,3723,1213,1398,719,393
8600000US02675,ZCTA5 02675,3031,1150,1229,257,395
8600000US02702,ZCTA5 02702,1516,216,539,346,415
8600000US02703,ZCTA5 02703,17094,4774,5340,2697,4283
8600000US02713,ZCTA5 02713,12,3,9,0,0
8600000US02715,ZCTA5 02715,1303,161,526,270,346
8600000US02717,ZCTA5 02717,1689,348,522,397,422
8600000US02718,ZCTA5 02718,2287,427,842,375,643
8600000US02719,ZCTA5 02719,6506,2181,2167,922,1236
8600000US02720,ZCTA5 02720,13223,4406,4487,2226,2104
8600000US02721,ZCTA5 02721,10897,4055,3165,1564,2113
8600000US02723,ZCTA5 02723,6672,2587,2020,1334,731
8600000US02724,ZCTA5 02724,7621,2622,2511,1348,1140
8600000US02725,ZCTA5 02725,933,280,319,48,286
8600000US02726,ZCTA5 02726,6062,1447,2131,1141,1343
8600000US02738,ZCTA5 02738,1897,491,708,273,425
8600000US02739,ZCTA5 02739,2429,534,1033,327,535
8600000US02740,ZCTA5 02740,18406,6906,5117,3141,3242
8600000US02743,ZCTA5 02743,4033,885,1406,892,850
8600000US02744,ZCTA5 02744,4654,1571,1310,841,932
8600000US02745,ZCTA5 02745,10119,2964,3424,2101,1630
8600000US02746,ZCTA5 02746,6218,1986,1774,1223,1235
8600000US02747,ZCTA5 02747,6970,1581,2506,1272,1611
8600000US02748,ZCTA5 02748,4733,1414,1758,736,825
8600000US02760,ZCTA5 02760,10049,2540,2939,1735,2835
8600000US02762,ZCTA5 02762,3474,876,1276,430,892
8600000US02763,ZCTA5 02763,693,164,229,159,141
8600000US02764,ZCTA5 02764,1438,374,393,362,309
8600000US02766,ZCTA5 02766,6532,1336,2397,1095,1704
8600000US02767,ZCTA5 02767,4838,871,1688,875,1404
8600000US02769,ZCTA5 02769,4048,577,1503,644,1324
8600000US02770,ZCTA5 02770,1798,223,727,285,563
8600000US02771,ZCTA5 02771,5886,1152,2302,1254,1178
8600000US02777,ZCTA5 02777,6223,1224,2368,1450,1181
8600000US02779,ZCTA5 02779,2388,368,931,324,765
8600000US02780,ZCTA5 02780,19934,6168,5977,3562,4227
8600000US02790,ZCTA5 02790,6239,1378,2494,1110,1257
8600000US02791,ZCTA5 02791,153,45,99,9,0
8600000US02802,ZCTA5 02802,324,25,116,104,79
8600000US02804,ZCTA5 02804,911,237,400,134,140
8600000US02806,ZCTA5 02806,6075,1341,1948,1041,1745
8600000US02807,ZCTA5 02807,443,182,206,39,16
8600000US02808,ZCTA5 02808,860,121,329,76,334
8600000US02809,ZCTA5 02809,8489,2566,3306,1233,1384
8600000US02812,ZCTA5 02812,418,27,144,62,185
8600000US02813,ZCTA5 02813,3271,815,1322,673,461
8600000US02814,ZCTA5 02814,2750,651,993,403,703
8600000US02815,ZCTA5 02815,87,16,48,0,23
8600000US02816,ZCTA5 02816,13152,3650,4346,2533,2623
8600000US02817,ZCTA5 02817,2178,357,853,364,604
8600000US02818,ZCTA5 02818,7567,2347,2377,1071,1772
8600000US02822,ZCTA5 02822,2442,694,817,372,559
8600000US02825,ZCTA5 02825,2081,408,851,379,443
8600000US02826,ZCTA5 02826,357,107,154,81,15
8600000US02827,ZCTA5 02827,808,97,406,202,103
8600000US02828,ZCTA5 02828,3002,887,1078,397,640
8600000US02830,ZCTA5 02830,2203,623,693,460,427
8600000US02831,ZCTA5 02831,1170,251,408,95,416
8600000US02832,ZCTA5 02832,1923,491,665,381,386
8600000US02833,ZCTA5 02833,385,59,215,78,33
8600000US02835,ZCTA5 02835,2303,526,925,444,408
8600000US02836,ZCTA5 02836,60,0,60,0,0
8600000US02837,ZCTA5 02837,1653,513,737,161,242
8600000US02838,ZCTA5 02838,1414,450,378,251,335
8600000US02839,ZCTA5 02839,714,211,235,132,136
8600000US02840,ZCTA5 02840,10531,4155,3385,1375,1616
8600000US02841,ZCTA5 02841,0,0,0,0,0
8600000US02842,ZCTA5 02842,6824,1962,2478,1218,1166
8600000US02852,ZCTA5 02852,8928,2247,3378,1596,1707
8600000US02857,ZCTA5 02857,3454,904,1056,655,839
8600000US02858,ZCTA5 02858,217,0,105,16,96
8600000US02859,ZCTA5 02859,2473,439,821,612,601
8600000US02860,ZCTA5 02860,17926,6108,4538,3318,3962
8600000US02861,ZCTA5 02861,9831,2794,3429,1816,1792
8600000US02863,ZCTA5 02863,6310,1669,1386,1231,2024
8600000US02864,ZCTA5 02864,13495,3505,4699,2202,3089
8600000US02865,ZCTA5 02865,6199,1556,1943,1244,1456
8600000US02871,ZCTA5 02871,7121,1841,2699,1081,1500
8600000US02872,ZCTA5 02872,148,33,68,33,14
8600000US02873,ZCTA5 02873,137,102,15,0,20
8600000US02874,ZCTA5 02874,2223,456,758,347,662
8600000US02875,ZCTA5 02875,207,12,104,13,78
8600000US02876,ZCTA5 02876,90,26,51,13,0
8600000US02878,ZCTA5 02878,6841,1607,3043,1000,1191
8600000US02879,ZCTA5 02879,8337,2266,3192,1151,1728
8600000US02881,ZCTA5 02881,1062,292,298,142,330
8600000US02882,ZCTA5 02882,6025,1918,2493,806,808
8600000US02885,ZCTA5 02885,4957,2034,1469,687,767
8600000US02886,ZCTA5 02886,12509,4329,4072,1990,2118
8600000US02888,ZCTA5 02888,8327,2555,2915,1359,1498
8600000US02889,ZCTA5 02889,11312,2987,4220,2000,2105
8600000US02891,ZCTA5 02891,9253,2769,3866,1383,1235
8600000US02892,ZCTA5 02892,1853,303,805,350,395
8600000US02893,ZCTA5 02893,13135,4999,4099,1688,2349
8600000US02894,ZCTA5 02894,271,67,132,28,44
8600000US02895,ZCTA5 02895,17054,6180,5319,2308,3247
8600000US02896,ZCTA5 02896,4446,988,1622,879,957
8600000US02898,ZCTA5 02898,599,119,287,66,127
8600000US02903,ZCTA5 02903,4802,2863,1349,374,216
8600000US02904,ZCTA5 02904,12755,4927,3727,1634,2467
8600000US02905,ZCTA5 02905,8796,2456,2525,1701,2114
8600000US02906,ZCTA5 02906,10941,4063,3881,1590,1407
8600000US02907,ZCTA5 02907,8865,1796,2204,1895,2970
8600000US02908,ZCTA5 02908,12204,3334,3578,2303,2989
8600000US02909,ZCTA5 02909,14790,4714,3701,2644,3731
8600000US02910,ZCTA5 02910,8128,2173,2503,1631,1821
8600000US02911,ZCTA5 02911,6655,2706,1857,1080,1012
8600000US02912,ZCTA5 02912,0,0,0,0,0
8600000US02914,ZCTA5 02914,8807,2856,2940,1763,1248
8600000US02915,ZCTA5 02915,7329,2424,2875,1089,941
8600000US02916,ZCTA5 02916,3749,1300,1192,527,730
8600000US02917,ZCTA5 02917,4527,1444,1536,605,942
8600000US02919,ZCTA5 02919,11992,4282,3772,1766,2172
8600000US02920,ZCTA5 02920,14064,4798,4767,1814,2685
8600000US02921,ZCTA5 02921,4489,1001,1236,913,1339
8600000US03031,ZCTA5 03031,4081,621,1549,756,1155
8600000US03032,ZCTA5 03032,1984,278,765,437,504
8600000US03033,ZCTA5 03033,1750,107,635,510,498
8600000US03034,ZCTA5 03034,1534,218,719,271,326
8600000US03036,ZCTA5 03036,1694,182,668,269,575
8600000US03037,ZCTA5 03037,1611,260,628,298,425
8600000US03038,ZCTA5 03038,13154,2904,4515,2825,2910
8600000US03042,ZCTA5 03042,2668,500,1102,400,666
8600000US03043,ZCTA5 03043,639,114,281,123,121
8600000US03044,ZCTA5 03044,1700,246,731,251,472
8600000US03045,ZCTA5 03045,5197,1139,1876,1172,1010
8600000US03046,ZCTA5 03046,977,119,382,182,294
8600000US03047,ZCTA5 03047,642,124,291,87,140
8600000US03048,ZCTA5 03048,1411,366,578,230,237
8600000US03049,ZCTA5 03049,3010,489,1293,523,705
8600000US03051,ZCTA5 03051,8955,1550,3383,1601,2421
8600000US03052,ZCTA5 03052,3101,584,1171,522,824
8600000US03053,ZCTA5 03053,8883,1456,3053,1820,2554
8600000US03054,ZCTA5 03054,9745,1969,3771,1776,2229
8600000US03055,ZCTA5 03055,5989,1402,2319,931,1337
8600000US03057,ZCTA5 03057,880,106,383,135,256
8600000US03060,ZCTA5 03060,11889,4048,3392,1727,2722
8600000US03062,ZCTA5 03062,11100,2852,3993,1997,2258
8600000US03063,ZCTA5 03063,6650,1805,2442,1245,1158
8600000US03064,ZCTA5 03064,5735,1611,1892,1021,1211
8600000US03070,ZCTA5 03070,1851,220,727,308,596
8600000US03071,ZCTA5 03071,1792,205,784,316,487
8600000US03076,ZCTA5 03076,4575,660,1629,887,1399
8600000US03077,ZCTA5 03077,4033,789,1584,544,1116
8600000US03079,ZCTA5 03079,11177,2942,3318,2103,2814
8600000US03082,ZCTA5 03082,657,89,344,83,141
8600000US03084,ZCTA5 03084,519,127,200,53,139
8600000US03086,ZCTA5 03086,1557,406,553,327,271
8600000US03087,ZCTA5 03087,5093,760,1723,1029,1581
8600000US03101,ZCTA5 03101,1663,1096,436,131,0
8600000US03102,ZCTA5 03102,13248,4346,4643,2153,2106
8600000US03103,ZCTA5 03103,13984,3705,4724,2319,3236
8600000US03104,ZCTA5 03104,13628,4275,5136,2212,2005
8600000US03106,ZCTA5 03106,5174,1129,1945,1034,1066
8600000US03109,ZCTA5 03109,4302,998,1654,799,851
8600000US03110,ZCTA5 03110,7752,1101,2834,1651,2166
8600000US03215,ZCTA5 03215,86,35,29,9,13
8600000US03216,ZCTA5 03216,967,290,339,164,174
8600000US03217,ZCTA5 03217,924,278,328,156,162
8600000US03218,ZCTA5 03218,280,26,111,72,71
8600000US03220,ZCTA5 03220,2821,555,1273,343,650
8600000US03221,ZCTA5 03221,886,208,332,143,203
8600000US03222,ZCTA5 03222,2272,725,832,354,361
8600000US03223,ZCTA5 03223,1701,703,735,71,192
8600000US03224,ZCTA5 03224,940,261,357,158,164
8600000US03225,ZCTA5 03225,1368,245,503,326,294
8600000US03226,ZCTA5 03226,419,73,238,68,40
8600000US03227,ZCTA5 03227,464,127,231,38,68
8600000US03229,ZCTA5 03229,2137,392,873,355,517
8600000US03230,ZCTA5 03230,587,153,276,70,88
8600000US03231,ZCTA5 03231,109,29,32,22,26
8600000US03233,ZCTA5 03233,48,18,23,0,7
8600000US03234,ZCTA5 03234,1792,445,734,219,394
8600000US03235,ZCTA5 03235,3599,1116,1319,580,584
8600000US03237,ZCTA5 03237,787,158,269,207,153
8600000US03238,ZCTA5 03238,53,21,21,2,9
8600000US03240,ZCTA5 03240,492,143,217,47,85
8600000US03241,ZCTA5 03241,349,85,203,39,22
8600000US03242,ZCTA5 03242,1666,359,629,253,425
8600000US03243,ZCTA5 03243,392,61,224,47,60
8600000US03244,ZCTA5 03244,3122,727,1133,548,714
8600000US03245,ZCTA5 03245,746,80,393,118,155
8600000US03246,ZCTA5 03246,6904,2097,2737,1082,988
8600000US03249,ZCTA5 03249,3082,865,1363,369,485
8600000US03251,ZCTA5 03251,560,186,256,29,89
8600000US03253,ZCTA5 03253,2599,775,986,363,475
8600000US03254,ZCTA5 03254,1785,360,912,227,286
8600000US03255,ZCTA5 03255,853,194,461,84,114
8600000US03256,ZCTA5 03256,857,187,367,144,159
8600000US03257,ZCTA5 03257,1675,558,718,173,226
8600000US03258,ZCTA5 03258,984,155,392,193,244
8600000US03259,ZCTA5 03259,142,41,65,24,12
8600000US03260,ZCTA5 03260,303,70,136,61,36
8600000US03261,ZCTA5 03261,1598,237,777,158,426
8600000US03262,ZCTA5 03262,434,170,177,36,51
8600000US03263,ZCTA5 03263,1636,506,574,194,362
8600000US03264,ZCTA5 03264,2210,723,917,182,388
8600000US03266,ZCTA5 03266,934,240,413,153,128
8600000US03268,ZCTA5 03268,468,107,211,71,79
8600000US03269,ZCTA5 03269,1118,187,562,174,195
8600000US03273,ZCTA5 03273,150,28,74,40,8
8600000US03275,ZCTA5 03275,4383,902,1714,793,974
8600000US03276,ZCTA5 03276,3321,811,1334,719,457
8600000US03278,ZCTA5 03278,1068,241,428,177,222
8600000US03279,ZCTA5 03279,272,81,117,30,44
8600000US03280,ZCTA5 03280,556,126,274,93,63
8600000US03281,ZCTA5 03281,3211,494,1180,617,920
8600000US03282,ZCTA5 03282,325,68,171,35,51
8600000US03284,ZCTA5 03284,320,42,187,42,49
8600000US03285,ZCTA5 03285,861,202,420,149,90
8600000US03287,ZCTA5 03287,628,184,274,96,74
8600000US03290,ZCTA5 03290,1732,235,558,422,517
8600000US03291,ZCTA5 03291,16,11,5,0,0
8600000US03293,ZCTA5 03293,78,17,9,12,40
8600000US03301,ZCTA5 03301,12982,4438,4389,1933,2222
8600000US03303,ZCTA5 03303,6185,1640,2218,1035,1292
8600000US03304,ZCTA5 03304,2759,441,1074,463,781
8600000US03307,ZCTA5 03307,2071,396,981,275,419
8600000US03431,ZCTA5 03431,10366,3507,4026,1595,1238
8600000US03440,ZCTA5 03440,997,197,422,147,231
8600000US03441,ZCTA5 03441,80,17,50,0,13
8600000US03442,ZCTA5 03442,584,141,253,77,113
8600000US03443,ZCTA5 03443,229,13,100,21,95
8600000US03444,ZCTA5 03444,580,144,280,43,113
8600000US03445,ZCTA5 03445,296,69,125,41,61
8600000US03446,ZCTA5 03446,2289,472,994,369,454
8600000US03447,ZCTA5 03447,1005,314,421,102,168
8600000US03448,ZCTA5 03448,289,52,148,42,47
8600000US03449,ZCTA5 03449,790,230,312,86,162
8600000US03450,ZCTA5 03450,437,133,219,46,39
8600000US03451,ZCTA5 03451,1763,513,704,235,311
8600000US03452,ZCTA5 03452,2175,689,930,182,374
8600000US03455,ZCTA5 03455,916,320,308,106,182
8600000US03456,ZCTA5 03456,282,55,130,54,43
8600000US03457,ZCTA5 03457,275,60,122,57,36
8600000US03458,ZCTA5 03458,3137,1060,1257,342,478
8600000US03461,ZCTA5 03461,1883,361,871,270,381
8600000US03462,ZCTA5 03462,622,186,235,75,126
8600000US03464,ZCTA5 03464,435,75,210,80,70
8600000US03465,ZCTA5 03465,888,269,277,181,161
8600000US03466,ZCTA5 03466,605,106,362,82,55
8600000US03467,ZCTA5 03467,643,72,328,102,141
8600000US03470,ZCTA5 03470,2060,568,769,336,387
8600000US03561,ZCTA5 03561,2663,1050,904,360,349
8600000US03570,ZCTA5 03570,3941,1381,1337,625,598
8600000US03574,ZCTA5 03574,1094,341,471,96,186
8600000US03575,ZCTA5 03575,14,9,5,0,0
8600000US03576,ZCTA5 03576,1397,404,663,147,183
8600000US03579,ZCTA5 03579,192,77,98,4,13
8600000US03580,ZCTA5 03580,609,147,356,54,52
8600000US03581,ZCTA5 03581,1478,457,641,260,120
8600000US03582,ZCTA5 03582,1053,279,390,176,208
8600000US03583,ZCTA5 03583,464,134,190,70,70
8600000US03584,ZCTA5 03584,1564,505,577,192,290
8600000US03585,ZCTA5 03585,1026,284,420,143,179
8600000US03586,ZCTA5 03586,287,67,168,26,26
8600000US03588,ZCTA5 03588,704,170,304,122,108
8600000US03590,ZCTA5 03590,405,148,124,68,65
8600000US03592,ZCTA5 03592,568,187,277,49,55
8600000US03593,ZCTA5 03593,203,52,121,20,10
8600000US03595,ZCTA5 03595,287,74,118,38,57
8600000US03597,ZCTA5 03597,143,63,64,11,5
8600000US03598,ZCTA5 03598,1497,476,641,200,180
8600000US03601,ZCTA5 03601,193,68,58,41,26
8600000US03602,ZCTA5 03602,1077,266,446,161,204
8600000US03603,ZCTA5 03603,2217,613,858,410,336
8600000US03604,ZCTA5 03604,141,0,96,0,45
8600000US03605,ZCTA5 03605,412,148,175,39,50
8600000US03607,ZCTA5 03607,188,27,96,38,27
8600000US03608,ZCTA5 03608,1176,365,486,158,167
8600000US03609,ZCTA5 03609,314,97,100,28,89
